name,RectCoverage,AvgRectArea,RectStDev,AspectRatio,AvgLineBends,AvgLineLength,LongestLine,ShortestLine,LineLengthStDev,AvgLineAngle,OrthLinesRatio,LineCrossings,AvgCrossingAngle,AvgShortestDistance,RectDistribution,RectOrth,RectOrth2,rectangles,lines,Quality
class_diagram_final_1..png,0.0015321969696969696,12.165413533834586,4.983703443921969,0.9614393125671321,4.341463414634147,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,698.2150867354472,306098.03987294366,0.5338345864661654,0.0,266,0,1.5
class diagram.jpeg,0.009474574652789452,15.938914027149321,7.177508655158216,0.6959656764803824,5.417716535433071,60.42208483460393,284.0,30.0,28.788033221922436,0.08158996607309323,0.781055900621118,8,0.06686164326820704,971.4704849822533,612289.8656865358,0.4276018099547511,0.004524886877828055,1768,644,3.0
ClassDiagram_5..png,0.40784766443160575,1597.0940366972477,11898.294759012728,1.1103828406818734,4.214442013129103,207.46333139925434,471.0,31.0,138.7803467470869,-38.330408082502466,0.9814814814814815,0,0.0,646.6637524078353,265749.7238855631,0.38990825688073394,0.011467889908256881,436,54,2.5
ClassDiagram_32..png,0.0043397989826561255,16.91044776119403,7.877288993623515,0.8465529495380241,5.629032258064516,75.95055132482318,140.0,33.0,36.92578710678215,-0.38100295420084374,0.6470588235294118,0,0.0,226.09733534013765,32502.74571173981,0.3283582089552239,0.0,67,17,4.5
Class Diagram.jpg,0.15670913572195797,3844.794117647059,941.0482196625759,2.305044876714157,4.636363636363637,65.84556950557878,146.0,30.0,29.452456321715275,-13.181372442780477,0.9655172413793104,1,1.5413930385908916,468.32867848412417,129968.25713667818,0.029411764705882353,0.029411764705882353,34,116,3.5
class diagram4.png,0.012148300792042734,17.661087866108787,6.9099249816256165,0.6401107609266604,5.089171974522293,51.50435098429876,150.0,30.0,23.33741980210102,0.30404663793945536,0.95,0,0.0,305.94615636964835,59078.76165508307,0.20920502092050208,0.016736401673640166,239,60,3.5
Class Diagram_10..png,0.005239701276800771,12.223140495867769,5.080326018213328,0.8988980716253442,4.239852398523985,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,410.53158773977555,107971.77021719828,0.5661157024793388,0.0,242,0,3.5
Class Diagram_18..png,0.000495106265439498,9.5,1.5652475842498528,1.0555555555555556,4.212121212121212,224.0,263.0,185.0,39.0,-45.0,1.0,0,0.0,450.671660094763,127123.39694444444,0.9,0.0,30,2,4.0
Class Diagram_3..png,0.0019563964099187764,11.585858585858587,3.9848452842736575,0.9901821242730334,4.20952380952381,58.0,58.0,58.0,0.0,0.0,1.0,0,0.0,635.0675341250297,287345.0273313948,0.47474747474747475,0.0,198,1,4.0
Class Diagram_5..png,0.0033840214460618395,14.435643564356436,7.022475715862912,0.8775627562756275,4.934959349593496,41.449042589216376,53.08483775994799,30.0,7.670333193184628,1.0301965081109634,1.0,0,0.0,538.4952018745007,182989.41794377455,0.4389438943894389,0.006600660066006601,303,7,3.0
Class Diagram_6..png,0.0006351803926920825,14.938931297709924,6.902544862254259,0.7319701926572156,5.102719033232629,65.34805822946646,85.00588214941364,41.012193308819754,16.02491660836109,-0.7924988474583111,0.5,0,0.0,1396.2212900191453,1225739.2081063169,0.45038167938931295,0.003816793893129771,262,6,3.5
Class Diagram_8..png,0.0034373081297621563,16.658536585365855,7.769891094121922,0.7770377995987752,6.670886075949367,55.33527720355638,71.0,39.0,10.477827760721748,-0.22274519007306295,0.7777777777777778,0,0.0,217.63646766878793,32016.397679952413,0.34146341463414637,0.024390243902439025,41,9,4.0
ClassDiagram_3..jpg,0.007422685665164707,16.130622837370243,6.706996550339091,0.9956036826495303,4.6691864650827934,37.00568108466538,44.01136216933077,30.0,7.005681084665387,0.6509763362894376,1.0,0,0.0,1050.770456005749,709177.105205577,0.30493079584775085,0.0025951557093425604,2312,2,1.5
Class Diagram_9..png,0.0008620353775422738,12.642857142857142,3.617559217743029,0.8014880952380953,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,174.57111989794228,25159.45025510204,0.32142857142857145,0.0,28,0,5.0
class-diagram.jpg,0.0014241046311070937,14.036363636363637,6.087135873339436,0.832878787878788,4.948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,334.15135618368197,70693.41900826445,0.43636363636363634,0.01818181818181818,55,0,4.0
ClassDiagram1_2..jpg,0.0016774344402706262,15.714285714285714,4.712120714991612,0.6287414965986395,4.730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,205.84830142862643,27766.086167800444,0.14285714285714285,0.09523809523809523,21,0,5.0
class-diagram_11..png,0.0015980800451754077,13.061538461538461,6.4934924183356255,0.8242715617715618,4.947643979057592,210.68799461357779,611.0,31.016124838541646,181.40218613962548,-0.03753647573146065,0.8947368421052632,0,0.0,502.4032198003335,163489.97823964496,0.5615384615384615,0.0,130,38,4.0
ClassDiagram1.jpg,0.0013974691111996811,15.583333333333334,6.277716322216402,0.7280092592592593,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,268.6688476795367,47748.79841820987,0.3888888888888889,0.0,36,0,3.5
ClassDiagram1_1..jpg,0.0011951684678957405,13.428571428571429,3.5094624275823563,0.7373015873015872,5.408,43.01162633521314,43.01162633521314,43.01162633521314,0.0,1.3322198538696388,1.0,0,0.0,440.87521182590325,121333.24447278914,0.15476190476190477,0.0,84,1,3.5
ClassDiagram1_14..png,0.00998915455680136,16.861915367483295,6.090892604811678,0.8926450312864567,4.575238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,395.03929560599175,99225.02974439612,0.4209354120267261,0.004454342984409799,449,0,3.5
ClassDiagram_27..png,1.0,1392624.0,0.0,1.343811394891945,4.0,144.32692307692307,343.0,56.0,69.67554508462949,-45.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1,52,2.5
ClassDiagram1_6..jpg,0.001319717203456402,14.727272727272727,6.891810241593954,0.7365800865800866,5.5227272727272725,48.01088783329456,58.008620049092706,38.01315561749642,9.997732215798141,-1.247598079207389,0.0,0,0.0,492.5810974522603,159987.71293641423,0.2597402597402597,0.0,77,2,3.5
